amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
30,N/A,N/A,N/A,524,554,N/A,53,6
8,N/A,N/A,N/A,516,524,N/A,56,3
7,N/A,N/A,N/A,509,516,N/A,60,1
49,N/A,N/A,N/A,460,509,N/A,65,6
26,N/A,N/A,N/A,434,460,N/A,69,4
26,N/A,N/A,N/A,408,434,N/A,75,4
21,N/A,N/A,N/A,387,408,N/A,81,4
9,N/A,N/A,N/A,378,387,N/A,84,1
39,N/A,N/A,N/A,339,378,N/A,88,5
10,N/A,N/A,N/A,329,339,N/A,91,2
48,N/A,N/A,N/A,281,329,N/A,94,5
39,N/A,N/A,N/A,242,281,N/A,100,5
19,N/A,N/A,N/A,223,242,N/A,105,4
8,N/A,N/A,N/A,215,223,N/A,108,1
38,N/A,N/A,N/A,177,215,N/A,113,6
25,N/A,N/A,N/A,152,177,N/A,117,4
9,N/A,N/A,N/A,143,152,N/A,122,3
46,N/A,N/A,N/A,97,143,N/A,125,6
9,N/A,N/A,N/A,88,97,N/A,128,3
9,N/A,N/A,N/A,1681,1690,N/A,5,3
8,N/A,N/A,N/A,1673,1681,N/A,9,1
11,N/A,N/A,N/A,1662,1673,N/A,12,4
9,N/A,N/A,N/A,1653,1662,N/A,16,2
33,N/A,N/A,N/A,1620,1653,N/A,20,6
11,N/A,N/A,N/A,1609,1620,N/A,24,4
5,N/A,N/A,N/A,1604,1609,N/A,27,1
38,N/A,N/A,N/A,1566,1604,N/A,32,6
5,N/A,N/A,N/A,1561,1566,N/A,38,0
11,N/A,N/A,N/A,1550,1561,N/A,41,3
11,N/A,N/A,N/A,1539,1550,N/A,46,2
37,N/A,N/A,N/A,1502,1539,N/A,49,5
7,N/A,N/A,N/A,1495,1502,N/A,53,3
8,N/A,N/A,N/A,1487,1495,N/A,59,3
10,N/A,N/A,N/A,1477,1487,N/A,64,2
8,N/A,N/A,N/A,1469,1477,N/A,69,1
30,N/A,N/A,N/A,1439,1469,N/A,73,5
8,N/A,N/A,N/A,1431,1439,N/A,76,2
5,N/A,N/A,N/A,1426,1431,N/A,81,1
14,N/A,N/A,N/A,1412,1426,N/A,84,4
12,N/A,N/A,N/A,1400,1412,N/A,90,4
24,N/A,N/A,N/A,1376,1400,N/A,96,4
8,N/A,N/A,N/A,1368,1376,N/A,99,1
28,N/A,N/A,N/A,1340,1368,N/A,104,6
9,N/A,N/A,N/A,1331,1340,N/A,110,0
40,N/A,N/A,N/A,1291,1331,N/A,116,6
46,N/A,N/A,N/A,1245,1291,N/A,121,5
43,N/A,N/A,N/A,1202,1245,N/A,127,5
37,N/A,N/A,N/A,1165,1202,N/A,133,5
11,N/A,N/A,N/A,1154,1165,N/A,137,3
7,N/A,N/A,N/A,1194,1201,N/A,6,1
40,N/A,N/A,N/A,1154,1194,N/A,11,6
8,N/A,N/A,N/A,1146,1154,N/A,17,0
42,N/A,N/A,N/A,1104,1146,N/A,22,5
37,N/A,N/A,N/A,1067,1104,N/A,28,5
11,N/A,N/A,N/A,1056,1067,N/A,31,2
7,N/A,N/A,N/A,1049,1056,N/A,36,1
17,N/A,N/A,N/A,1032,1049,N/A,39,4
10,N/A,N/A,N/A,1022,1032,N/A,45,4
7,N/A,N/A,N/A,1015,1022,N/A,49,2
5,N/A,N/A,N/A,1010,1015,N/A,54,1
26,N/A,N/A,N/A,984,1010,N/A,57,4
5,N/A,N/A,N/A,979,984,N/A,60,1
26,N/A,N/A,N/A,953,979,N/A,65,6
24,N/A,N/A,N/A,929,953,N/A,69,4
22,N/A,N/A,N/A,907,929,N/A,75,4
11,N/A,N/A,N/A,896,907,N/A,80,3
11,N/A,N/A,N/A,885,896,N/A,85,2
8,N/A,N/A,N/A,877,885,N/A,91,2
31,N/A,N/A,N/A,846,877,N/A,95,6
28,N/A,N/A,N/A,818,846,N/A,99,4
10,N/A,N/A,N/A,808,818,N/A,103,2
30,N/A,N/A,N/A,778,808,N/A,107,6
9,N/A,N/A,N/A,769,778,N/A,110,3
9,N/A,N/A,N/A,760,769,N/A,116,3
11,N/A,N/A,N/A,749,760,N/A,121,2
41,N/A,N/A,N/A,708,749,N/A,125,6
9,N/A,N/A,N/A,699,708,N/A,128,3
31,N/A,N/A,N/A,668,699,N/A,131,6
37,N/A,N/A,N/A,631,668,N/A,136,5
33,N/A,N/A,N/A,1278,1311,N/A,3,5
9,N/A,N/A,N/A,1269,1278,N/A,7,3
48,N/A,N/A,N/A,1221,1269,N/A,10,6
23,N/A,N/A,N/A,1198,1221,N/A,14,4
5,N/A,N/A,N/A,1193,1198,N/A,17,1
27,N/A,N/A,N/A,1166,1193,N/A,22,6
9,N/A,N/A,N/A,1157,1166,N/A,28,0
33,N/A,N/A,N/A,1124,1157,N/A,34,6
31,N/A,N/A,N/A,1093,1124,N/A,39,5
7,N/A,N/A,N/A,1086,1093,N/A,42,2
34,N/A,N/A,N/A,1052,1086,N/A,46,6
9,N/A,N/A,N/A,1043,1052,N/A,49,3
9,N/A,N/A,N/A,1034,1043,N/A,54,2
7,N/A,N/A,N/A,1027,1034,N/A,59,1
8,N/A,N/A,N/A,1019,1027,N/A,65,1
33,N/A,N/A,N/A,986,1019,N/A,69,5
20,N/A,N/A,N/A,966,986,N/A,74,4
7,N/A,N/A,N/A,959,966,N/A,77,1
25,N/A,N/A,N/A,934,959,N/A,81,5
8,N/A,N/A,N/A,926,934,N/A,84,2
8,N/A,N/A,N/A,918,926,N/A,90,2
7,N/A,N/A,N/A,911,918,N/A,96,2
7,N/A,N/A,N/A,904,911,N/A,101,1
45,N/A,N/A,N/A,859,904,N/A,106,6
37,N/A,N/A,N/A,822,859,N/A,111,5
40,N/A,N/A,N/A,782,822,N/A,117,5
35,N/A,N/A,N/A,747,782,N/A,123,5
33,N/A,N/A,N/A,714,747,N/A,129,5
8,N/A,N/A,N/A,706,714,N/A,133,3
7,N/A,N/A,N/A,699,706,N/A,138,2
7,N/A,N/A,N/A,1441,1448,N/A,5,1
7,N/A,N/A,N/A,1434,1441,N/A,11,1
44,N/A,N/A,N/A,1390,1434,N/A,15,5
28,N/A,N/A,N/A,1362,1390,N/A,21,5
40,N/A,N/A,N/A,1322,1362,N/A,27,5
13,N/A,N/A,N/A,1309,1322,N/A,32,4
9,N/A,N/A,N/A,1300,1309,N/A,37,3
7,N/A,N/A,N/A,1293,1300,N/A,43,3
48,N/A,N/A,N/A,1245,1293,N/A,46,6
8,N/A,N/A,N/A,1237,1245,N/A,49,3
9,N/A,N/A,N/A,1228,1237,N/A,55,3
9,N/A,N/A,N/A,1219,1228,N/A,59,1
28,N/A,N/A,N/A,1191,1219,N/A,62,4
11,N/A,N/A,N/A,1180,1191,N/A,66,2
38,N/A,N/A,N/A,1142,1180,N/A,70,6
8,N/A,N/A,N/A,1134,1142,N/A,73,3
8,N/A,N/A,N/A,1126,1134,N/A,78,2
28,N/A,N/A,N/A,1098,1126,N/A,82,6
10,N/A,N/A,N/A,1088,1098,N/A,85,3
11,N/A,N/A,N/A,1077,1088,N/A,91,3
8,N/A,N/A,N/A,1069,1077,N/A,96,2
11,N/A,N/A,N/A,1058,1069,N/A,102,2
7,N/A,N/A,N/A,1051,1058,N/A,107,1
8,N/A,N/A,N/A,1043,1051,N/A,113,1
27,N/A,N/A,N/A,1016,1043,N/A,118,6
29,N/A,N/A,N/A,987,1016,N/A,123,5
26,N/A,N/A,N/A,961,987,N/A,128,4
8,N/A,N/A,N/A,953,961,N/A,131,1
47,N/A,N/A,N/A,906,953,N/A,135,5
29,N/A,N/A,N/A,877,906,N/A,140,4
10,N/A,N/A,N/A,489,499,N/A,3,4
27,N/A,N/A,N/A,462,489,N/A,9,4
7,N/A,N/A,N/A,455,462,N/A,14,3
36,N/A,N/A,N/A,419,455,N/A,17,6
16,N/A,N/A,N/A,403,419,N/A,21,4
19,N/A,N/A,N/A,384,403,N/A,27,4
8,N/A,N/A,N/A,376,384,N/A,32,3
10,N/A,N/A,N/A,366,376,N/A,37,2
41,N/A,N/A,N/A,325,366,N/A,41,6
48,N/A,N/A,N/A,277,325,N/A,46,5
7,N/A,N/A,N/A,270,277,N/A,50,3
9,N/A,N/A,N/A,261,270,N/A,56,3
5,N/A,N/A,N/A,256,261,N/A,60,1
48,N/A,N/A,N/A,208,256,N/A,64,5
7,N/A,N/A,N/A,201,208,N/A,67,2
5,N/A,N/A,N/A,196,201,N/A,72,1
24,N/A,N/A,N/A,172,196,N/A,75,4
7,N/A,N/A,N/A,165,172,N/A,78,1
10,N/A,N/A,N/A,155,165,N/A,81,4
9,N/A,N/A,N/A,146,155,N/A,86,3
7,N/A,N/A,N/A,139,146,N/A,91,2
39,N/A,N/A,N/A,100,139,N/A,95,6
6,N/A,N/A,N/A,94,100,N/A,101,0
10,N/A,N/A,N/A,84,94,N/A,104,3
8,N/A,N/A,N/A,76,84,N/A,110,3
6,N/A,N/A,N/A,70,76,N/A,114,1
37,N/A,N/A,N/A,33,70,N/A,119,6
5,N/A,N/A,N/A,28,33,N/A,125,0
24,N/A,N/A,N/A,4,28,N/A,129,4
7,N/A,N/A,N/A,-3,4,N/A,134,3
33,N/A,N/A,N/A,1105,1138,N/A,5,5
7,N/A,N/A,N/A,1098,1105,N/A,9,3
43,N/A,N/A,N/A,1055,1098,N/A,12,6
25,N/A,N/A,N/A,1030,1055,N/A,16,4
10,N/A,N/A,N/A,1020,1030,N/A,20,2
43,N/A,N/A,N/A,977,1020,N/A,23,5
11,N/A,N/A,N/A,966,977,N/A,26,2
42,N/A,N/A,N/A,924,966,N/A,29,5
9,N/A,N/A,N/A,915,924,N/A,33,3
31,N/A,N/A,N/A,884,915,N/A,36,6
10,N/A,N/A,N/A,874,884,N/A,39,3
10,N/A,N/A,N/A,864,874,N/A,45,3
11,N/A,N/A,N/A,853,864,N/A,50,2
9,N/A,N/A,N/A,844,853,N/A,56,2
42,N/A,N/A,N/A,802,844,N/A,59,5
20,N/A,N/A,N/A,782,802,N/A,64,4
9,N/A,N/A,N/A,773,782,N/A,67,1
27,N/A,N/A,N/A,746,773,N/A,72,6
46,N/A,N/A,N/A,700,746,N/A,77,5
10,N/A,N/A,N/A,690,700,N/A,81,3
8,N/A,N/A,N/A,682,690,N/A,85,1
38,N/A,N/A,N/A,644,682,N/A,89,5
47,N/A,N/A,N/A,597,644,N/A,95,5
9,N/A,N/A,N/A,588,597,N/A,98,2
6,N/A,N/A,N/A,582,588,N/A,103,1
6,N/A,N/A,N/A,576,582,N/A,109,1
43,N/A,N/A,N/A,533,576,N/A,114,6
5,N/A,N/A,N/A,528,533,N/A,120,0
33,N/A,N/A,N/A,495,528,N/A,126,6
9,N/A,N/A,N/A,486,495,N/A,132,0
20,N/A,N/A,N/A,1746,1766,N/A,6,4
8,N/A,N/A,N/A,1738,1746,N/A,9,1
43,N/A,N/A,N/A,1695,1738,N/A,14,6
28,N/A,N/A,N/A,1667,1695,N/A,19,5
15,N/A,N/A,N/A,1652,1667,N/A,24,4
9,N/A,N/A,N/A,1643,1652,N/A,27,1
9,N/A,N/A,N/A,1634,1643,N/A,33,1
21,N/A,N/A,N/A,1613,1634,N/A,36,4
12,N/A,N/A,N/A,1601,1613,N/A,42,4
5,N/A,N/A,N/A,1596,1601,N/A,45,1
11,N/A,N/A,N/A,1585,1596,N/A,48,4
6,N/A,N/A,N/A,1579,1585,N/A,51,1
29,N/A,N/A,N/A,1550,1579,N/A,55,5
31,N/A,N/A,N/A,1519,1550,N/A,61,5
7,N/A,N/A,N/A,1512,1519,N/A,65,3
7,N/A,N/A,N/A,1505,1512,N/A,70,2
25,N/A,N/A,N/A,1480,1505,N/A,74,6
42,N/A,N/A,N/A,1438,1480,N/A,79,5
26,N/A,N/A,N/A,1412,1438,N/A,84,4
9,N/A,N/A,N/A,1403,1412,N/A,87,1
26,N/A,N/A,N/A,1377,1403,N/A,91,5
38,N/A,N/A,N/A,1339,1377,N/A,97,5
27,N/A,N/A,N/A,1312,1339,N/A,103,5
18,N/A,N/A,N/A,1294,1312,N/A,108,4
8,N/A,N/A,N/A,1286,1294,N/A,111,1
20,N/A,N/A,N/A,1266,1286,N/A,114,4
9,N/A,N/A,N/A,1257,1266,N/A,117,1
5,N/A,N/A,N/A,1252,1257,N/A,123,1
6,N/A,N/A,N/A,1246,1252,N/A,129,1
8,N/A,N/A,N/A,1238,1246,N/A,135,1
41,N/A,N/A,N/A,1687,1728,N/A,3,6
20,N/A,N/A,N/A,1667,1687,N/A,7,4
17,N/A,N/A,N/A,1650,1667,N/A,13,4
6,N/A,N/A,N/A,1644,1650,N/A,16,1
14,N/A,N/A,N/A,1630,1644,N/A,19,4
11,N/A,N/A,N/A,1619,1630,N/A,25,4
14,N/A,N/A,N/A,1605,1619,N/A,31,4
10,N/A,N/A,N/A,1595,1605,N/A,35,2
49,N/A,N/A,N/A,1546,1595,N/A,38,5
11,N/A,N/A,N/A,1535,1546,N/A,42,3
8,N/A,N/A,N/A,1527,1535,N/A,47,2
37,N/A,N/A,N/A,1490,1527,N/A,51,6
10,N/A,N/A,N/A,1480,1490,N/A,54,3
10,N/A,N/A,N/A,1470,1480,N/A,60,3
9,N/A,N/A,N/A,1461,1470,N/A,64,1
25,N/A,N/A,N/A,1436,1461,N/A,67,4
10,N/A,N/A,N/A,1426,1436,N/A,71,2
34,N/A,N/A,N/A,1392,1426,N/A,74,5
7,N/A,N/A,N/A,1385,1392,N/A,77,2
40,N/A,N/A,N/A,1345,1385,N/A,80,5
19,N/A,N/A,N/A,1326,1345,N/A,85,4
5,N/A,N/A,N/A,1321,1326,N/A,88,1
39,N/A,N/A,N/A,1282,1321,N/A,93,6
34,N/A,N/A,N/A,1248,1282,N/A,98,5
11,N/A,N/A,N/A,1237,1248,N/A,102,3
8,N/A,N/A,N/A,1229,1237,N/A,106,1
20,N/A,N/A,N/A,1209,1229,N/A,109,4
11,N/A,N/A,N/A,1198,1209,N/A,114,3
8,N/A,N/A,N/A,1190,1198,N/A,119,2
47,N/A,N/A,N/A,1143,1190,N/A,123,6
11,N/A,N/A,N/A,1293,1304,N/A,4,2
10,N/A,N/A,N/A,1283,1293,N/A,10,2
25,N/A,N/A,N/A,1258,1283,N/A,14,6
8,N/A,N/A,N/A,1250,1258,N/A,17,3
10,N/A,N/A,N/A,1240,1250,N/A,23,3
7,N/A,N/A,N/A,1233,1240,N/A,28,2
28,N/A,N/A,N/A,1205,1233,N/A,32,6
7,N/A,N/A,N/A,1198,1205,N/A,38,0
11,N/A,N/A,N/A,1187,1198,N/A,42,4
9,N/A,N/A,N/A,1178,1187,N/A,46,2
48,N/A,N/A,N/A,1130,1178,N/A,50,6
39,N/A,N/A,N/A,1091,1130,N/A,55,5
7,N/A,N/A,N/A,1084,1091,N/A,58,2
29,N/A,N/A,N/A,1055,1084,N/A,61,5
10,N/A,N/A,N/A,1045,1055,N/A,64,2
27,N/A,N/A,N/A,1018,1045,N/A,67,5
7,N/A,N/A,N/A,1011,1018,N/A,71,3
8,N/A,N/A,N/A,1003,1011,N/A,76,2
44,N/A,N/A,N/A,959,1003,N/A,79,5
17,N/A,N/A,N/A,942,959,N/A,84,4
7,N/A,N/A,N/A,935,942,N/A,89,3
8,N/A,N/A,N/A,927,935,N/A,95,3
8,N/A,N/A,N/A,919,927,N/A,100,2
36,N/A,N/A,N/A,883,919,N/A,104,6
29,N/A,N/A,N/A,854,883,N/A,108,4
7,N/A,N/A,N/A,847,854,N/A,112,2
11,N/A,N/A,N/A,836,847,N/A,118,2
6,N/A,N/A,N/A,830,836,N/A,123,1
26,N/A,N/A,N/A,804,830,N/A,128,6
9,N/A,N/A,N/A,795,804,N/A,131,3
13,N/A,N/A,N/A,1047,1060,N/A,5,4
8,N/A,N/A,N/A,1039,1047,N/A,9,2
10,N/A,N/A,N/A,1029,1039,N/A,15,2
10,N/A,N/A,N/A,1019,1029,N/A,21,2
43,N/A,N/A,N/A,976,1019,N/A,24,5
28,N/A,N/A,N/A,948,976,N/A,29,4
9,N/A,N/A,N/A,939,948,N/A,34,3
8,N/A,N/A,N/A,931,939,N/A,38,1
44,N/A,N/A,N/A,887,931,N/A,42,5
9,N/A,N/A,N/A,878,887,N/A,46,3
10,N/A,N/A,N/A,868,878,N/A,52,3
8,N/A,N/A,N/A,860,868,N/A,57,2
9,N/A,N/A,N/A,851,860,N/A,63,2
7,N/A,N/A,N/A,844,851,N/A,68,1
47,N/A,N/A,N/A,797,844,N/A,73,6
31,N/A,N/A,N/A,766,797,N/A,78,5
11,N/A,N/A,N/A,755,766,N/A,81,2
5,N/A,N/A,N/A,750,755,N/A,86,1
39,N/A,N/A,N/A,711,750,N/A,90,5
16,N/A,N/A,N/A,695,711,N/A,95,4
7,N/A,N/A,N/A,688,695,N/A,98,1
41,N/A,N/A,N/A,647,688,N/A,103,6
8,N/A,N/A,N/A,639,647,N/A,109,0
11,N/A,N/A,N/A,628,639,N/A,112,3
10,N/A,N/A,N/A,618,628,N/A,118,3
11,N/A,N/A,N/A,607,618,N/A,124,3
35,N/A,N/A,N/A,572,607,N/A,127,6
9,N/A,N/A,N/A,563,572,N/A,133,0
39,N/A,N/A,N/A,524,563,N/A,139,6
10,N/A,N/A,N/A,514,524,N/A,142,3
11,N/A,N/A,N/A,349,360,N/A,6,2
34,N/A,N/A,N/A,315,349,N/A,10,6
8,N/A,N/A,N/A,307,315,N/A,16,0
8,N/A,N/A,N/A,299,307,N/A,19,3
9,N/A,N/A,N/A,290,299,N/A,24,2
42,N/A,N/A,N/A,248,290,N/A,27,5
10,N/A,N/A,N/A,238,248,N/A,30,2
41,N/A,N/A,N/A,197,238,N/A,34,6
30,N/A,N/A,N/A,167,197,N/A,39,5
9,N/A,N/A,N/A,158,167,N/A,43,3
35,N/A,N/A,N/A,123,158,N/A,46,6
8,N/A,N/A,N/A,115,123,N/A,52,0
7,N/A,N/A,N/A,108,115,N/A,55,3
7,N/A,N/A,N/A,101,108,N/A,60,2
10,N/A,N/A,N/A,91,101,N/A,66,2
8,N/A,N/A,N/A,83,91,N/A,72,2
35,N/A,N/A,N/A,48,83,N/A,75,5
33,N/A,N/A,N/A,15,48,N/A,81,5
8,N/A,N/A,N/A,7,15,N/A,85,3
5,N/A,N/A,N/A,2,7,N/A,89,1
29,N/A,N/A,N/A,-27,2,N/A,94,6
37,N/A,N/A,N/A,398,435,N/A,6,5
26,N/A,N/A,N/A,372,398,N/A,11,4
24,N/A,N/A,N/A,348,372,N/A,17,4
7,N/A,N/A,N/A,341,348,N/A,22,3
10,N/A,N/A,N/A,331,341,N/A,28,3
6,N/A,N/A,N/A,325,331,N/A,32,1
21,N/A,N/A,N/A,304,325,N/A,35,4
11,N/A,N/A,N/A,293,304,N/A,40,3
10,N/A,N/A,N/A,283,293,N/A,45,2
9,N/A,N/A,N/A,274,283,N/A,50,1
30,N/A,N/A,N/A,244,274,N/A,55,6
42,N/A,N/A,N/A,202,244,N/A,60,5
10,N/A,N/A,N/A,192,202,N/A,64,3
28,N/A,N/A,N/A,164,192,N/A,67,6
12,N/A,N/A,N/A,152,164,N/A,71,4
7,N/A,N/A,N/A,145,152,N/A,75,2
5,N/A,N/A,N/A,140,145,N/A,80,1
7,N/A,N/A,N/A,133,140,N/A,86,1
9,N/A,N/A,N/A,124,133,N/A,92,1
27,N/A,N/A,N/A,97,124,N/A,95,4
7,N/A,N/A,N/A,90,97,N/A,99,2
47,N/A,N/A,N/A,43,90,N/A,103,6
9,N/A,N/A,N/A,34,43,N/A,109,0
24,N/A,N/A,N/A,10,34,N/A,113,4
5,N/A,N/A,N/A,5,10,N/A,116,1
45,N/A,N/A,N/A,-40,5,N/A,121,6
20,N/A,N/A,N/A,586,606,N/A,6,4
10,N/A,N/A,N/A,576,586,N/A,10,2
10,N/A,N/A,N/A,566,576,N/A,16,2
7,N/A,N/A,N/A,559,566,N/A,21,1
14,N/A,N/A,N/A,545,559,N/A,24,4
24,N/A,N/A,N/A,521,545,N/A,30,4
11,N/A,N/A,N/A,510,521,N/A,35,3
7,N/A,N/A,N/A,503,510,N/A,40,2
25,N/A,N/A,N/A,478,503,N/A,43,5
11,N/A,N/A,N/A,467,478,N/A,46,2
8,N/A,N/A,N/A,459,467,N/A,51,1
19,N/A,N/A,N/A,440,459,N/A,54,4
9,N/A,N/A,N/A,431,440,N/A,58,2
46,N/A,N/A,N/A,385,431,N/A,61,5
8,N/A,N/A,N/A,377,385,N/A,65,3
11,N/A,N/A,N/A,366,377,N/A,70,2
48,N/A,N/A,N/A,318,366,N/A,74,6
34,N/A,N/A,N/A,284,318,N/A,79,5
28,N/A,N/A,N/A,256,284,N/A,85,5
21,N/A,N/A,N/A,235,256,N/A,90,4
7,N/A,N/A,N/A,228,235,N/A,95,3
41,N/A,N/A,N/A,187,228,N/A,98,6
6,N/A,N/A,N/A,181,187,N/A,104,0
48,N/A,N/A,N/A,133,181,N/A,109,5
7,N/A,N/A,N/A,126,133,N/A,112,2
5,N/A,N/A,N/A,121,126,N/A,117,1
9,N/A,N/A,N/A,112,121,N/A,123,1
6,N/A,N/A,N/A,106,112,N/A,129,1
41,N/A,N/A,N/A,65,106,N/A,133,5
8,N/A,N/A,N/A,57,65,N/A,137,3
6,N/A,N/A,N/A,1675,1681,N/A,5,1
43,N/A,N/A,N/A,1632,1675,N/A,10,6
17,N/A,N/A,N/A,1615,1632,N/A,14,4
8,N/A,N/A,N/A,1607,1615,N/A,18,2
9,N/A,N/A,N/A,1598,1607,N/A,24,2
33,N/A,N/A,N/A,1565,1598,N/A,28,6
25,N/A,N/A,N/A,1540,1565,N/A,32,4
8,N/A,N/A,N/A,1532,1540,N/A,37,3
8,N/A,N/A,N/A,1524,1532,N/A,42,2
38,N/A,N/A,N/A,1486,1524,N/A,45,5
12,N/A,N/A,N/A,1474,1486,N/A,50,4
9,N/A,N/A,N/A,1465,1474,N/A,53,1
27,N/A,N/A,N/A,1438,1465,N/A,58,6
9,N/A,N/A,N/A,1429,1438,N/A,61,3
10,N/A,N/A,N/A,1419,1429,N/A,67,3
6,N/A,N/A,N/A,1413,1419,N/A,71,1
46,N/A,N/A,N/A,1367,1413,N/A,76,6
30,N/A,N/A,N/A,1337,1367,N/A,81,5
47,N/A,N/A,N/A,1290,1337,N/A,87,5
9,N/A,N/A,N/A,1281,1290,N/A,91,3
9,N/A,N/A,N/A,1272,1281,N/A,95,1
6,N/A,N/A,N/A,1266,1272,N/A,101,1
33,N/A,N/A,N/A,1233,1266,N/A,105,5
47,N/A,N/A,N/A,1186,1233,N/A,111,5
32,N/A,N/A,N/A,1154,1186,N/A,117,5
32,N/A,N/A,N/A,1122,1154,N/A,123,5
8,N/A,N/A,N/A,1114,1122,N/A,127,3
8,N/A,N/A,N/A,1106,1114,N/A,133,3
27,N/A,N/A,N/A,1079,1106,N/A,136,6
6,N/A,N/A,N/A,1073,1079,N/A,142,0
9,N/A,N/A,N/A,1174,1183,N/A,6,3
9,N/A,N/A,N/A,1165,1174,N/A,11,2
26,N/A,N/A,N/A,1139,1165,N/A,15,6
48,N/A,N/A,N/A,1091,1139,N/A,20,5
25,N/A,N/A,N/A,1066,1091,N/A,26,5
10,N/A,N/A,N/A,1056,1066,N/A,30,3
9,N/A,N/A,N/A,1047,1056,N/A,36,3
7,N/A,N/A,N/A,1040,1047,N/A,40,1
37,N/A,N/A,N/A,1003,1040,N/A,45,6
21,N/A,N/A,N/A,982,1003,N/A,49,4
12,N/A,N/A,N/A,970,982,N/A,55,4
6,N/A,N/A,N/A,964,970,N/A,58,1
31,N/A,N/A,N/A,933,964,N/A,63,6
9,N/A,N/A,N/A,924,933,N/A,69,0
10,N/A,N/A,N/A,914,924,N/A,72,3
8,N/A,N/A,N/A,906,914,N/A,76,1
5,N/A,N/A,N/A,901,906,N/A,82,1
21,N/A,N/A,N/A,880,901,N/A,85,4
10,N/A,N/A,N/A,870,880,N/A,90,3
9,N/A,N/A,N/A,861,870,N/A,94,1
16,N/A,N/A,N/A,845,861,N/A,97,4
7,N/A,N/A,N/A,838,845,N/A,100,1
6,N/A,N/A,N/A,832,838,N/A,106,1
29,N/A,N/A,N/A,803,832,N/A,111,6
11,N/A,N/A,N/A,792,803,N/A,114,3
11,N/A,N/A,N/A,781,792,N/A,119,2
10,N/A,N/A,N/A,771,781,N/A,125,2
32,N/A,N/A,N/A,739,771,N/A,129,6
9,N/A,N/A,N/A,730,739,N/A,135,0
16,N/A,N/A,N/A,714,730,N/A,139,4
39,N/A,N/A,N/A,1138,1177,N/A,5,5
11,N/A,N/A,N/A,1127,1138,N/A,8,2
29,N/A,N/A,N/A,1098,1127,N/A,11,5
15,N/A,N/A,N/A,1083,1098,N/A,16,4
7,N/A,N/A,N/A,1076,1083,N/A,21,3
8,N/A,N/A,N/A,1068,1076,N/A,26,2
11,N/A,N/A,N/A,1057,1068,N/A,32,2
28,N/A,N/A,N/A,1029,1057,N/A,36,6
14,N/A,N/A,N/A,1015,1029,N/A,40,4
8,N/A,N/A,N/A,1007,1015,N/A,44,2
49,N/A,N/A,N/A,958,1007,N/A,48,6
8,N/A,N/A,N/A,950,958,N/A,51,3
8,N/A,N/A,N/A,942,950,N/A,56,2
11,N/A,N/A,N/A,931,942,N/A,62,2
9,N/A,N/A,N/A,922,931,N/A,68,2
33,N/A,N/A,N/A,889,922,N/A,71,5
9,N/A,N/A,N/A,880,889,N/A,75,3
36,N/A,N/A,N/A,844,880,N/A,78,6
25,N/A,N/A,N/A,819,844,N/A,83,5
7,N/A,N/A,N/A,812,819,N/A,87,3
8,N/A,N/A,N/A,804,812,N/A,93,3
7,N/A,N/A,N/A,797,804,N/A,97,1
37,N/A,N/A,N/A,760,797,N/A,102,6
7,N/A,N/A,N/A,753,760,N/A,105,3
9,N/A,N/A,N/A,744,753,N/A,111,3
34,N/A,N/A,N/A,710,744,N/A,114,6
7,N/A,N/A,N/A,703,710,N/A,117,3
8,N/A,N/A,N/A,695,703,N/A,123,3
8,N/A,N/A,N/A,687,695,N/A,128,2
5,N/A,N/A,N/A,682,687,N/A,133,1
26,N/A,N/A,N/A,1048,1074,N/A,5,5
15,N/A,N/A,N/A,1033,1048,N/A,10,4
8,N/A,N/A,N/A,1025,1033,N/A,15,3
7,N/A,N/A,N/A,1018,1025,N/A,19,1
18,N/A,N/A,N/A,1000,1018,N/A,22,4
7,N/A,N/A,N/A,993,1000,N/A,27,3
10,N/A,N/A,N/A,983,993,N/A,33,3
44,N/A,N/A,N/A,939,983,N/A,36,6
27,N/A,N/A,N/A,912,939,N/A,41,5
15,N/A,N/A,N/A,897,912,N/A,46,4
9,N/A,N/A,N/A,888,897,N/A,51,3
10,N/A,N/A,N/A,878,888,N/A,56,2
30,N/A,N/A,N/A,848,878,N/A,59,5
27,N/A,N/A,N/A,821,848,N/A,65,5
28,N/A,N/A,N/A,793,821,N/A,71,5
7,N/A,N/A,N/A,786,793,N/A,75,3
39,N/A,N/A,N/A,747,786,N/A,78,6
14,N/A,N/A,N/A,733,747,N/A,82,4
9,N/A,N/A,N/A,724,733,N/A,86,2
48,N/A,N/A,N/A,676,724,N/A,89,5
40,N/A,N/A,N/A,636,676,N/A,95,5
8,N/A,N/A,N/A,628,636,N/A,98,2
9,N/A,N/A,N/A,619,628,N/A,103,1
37,N/A,N/A,N/A,582,619,N/A,108,6
9,N/A,N/A,N/A,573,582,N/A,114,0
49,N/A,N/A,N/A,524,573,N/A,119,5
35,N/A,N/A,N/A,489,524,N/A,125,5
10,N/A,N/A,N/A,479,489,N/A,129,3
8,N/A,N/A,N/A,471,479,N/A,133,1
34,N/A,N/A,N/A,437,471,N/A,138,6
26,N/A,N/A,N/A,1834,1860,N/A,6,4
25,N/A,N/A,N/A,1809,1834,N/A,12,4
9,N/A,N/A,N/A,1800,1809,N/A,17,3
