amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
13,N/A,N/A,N/A,1197,1210,N/A,12,2
16,N/A,N/A,N/A,1181,1197,N/A,18,2
15,N/A,N/A,N/A,1166,1181,N/A,24,2
39,N/A,N/A,N/A,1127,1166,N/A,27,5
10,N/A,N/A,N/A,1117,1127,N/A,30,2
44,N/A,N/A,N/A,1073,1117,N/A,34,6
23,N/A,N/A,N/A,1050,1073,N/A,37,3
9,N/A,N/A,N/A,1041,1050,N/A,41,1
42,N/A,N/A,N/A,999,1041,N/A,46,6
16,N/A,N/A,N/A,983,999,N/A,49,3
16,N/A,N/A,N/A,967,983,N/A,54,2
35,N/A,N/A,N/A,932,967,N/A,57,5
33,N/A,N/A,N/A,899,932,N/A,63,5
16,N/A,N/A,N/A,883,899,N/A,66,2
16,N/A,N/A,N/A,867,883,N/A,72,2
42,N/A,N/A,N/A,825,867,N/A,76,6
36,N/A,N/A,N/A,789,825,N/A,81,5
29,N/A,N/A,N/A,760,789,N/A,86,4
22,N/A,N/A,N/A,738,760,N/A,92,4
23,N/A,N/A,N/A,715,738,N/A,98,4
17,N/A,N/A,N/A,698,715,N/A,103,3
17,N/A,N/A,N/A,681,698,N/A,108,2
42,N/A,N/A,N/A,639,681,N/A,112,6
26,N/A,N/A,N/A,613,639,N/A,116,4
17,N/A,N/A,N/A,596,613,N/A,121,3
8,N/A,N/A,N/A,588,596,N/A,125,1
44,N/A,N/A,N/A,544,588,N/A,130,6
5,N/A,N/A,N/A,539,544,N/A,136,0
43,N/A,N/A,N/A,457,500,N/A,3,6
23,N/A,N/A,N/A,434,457,N/A,6,3
14,N/A,N/A,N/A,420,434,N/A,12,3
15,N/A,N/A,N/A,405,420,N/A,18,3
15,N/A,N/A,N/A,390,405,N/A,24,3
42,N/A,N/A,N/A,348,390,N/A,27,6
22,N/A,N/A,N/A,326,348,N/A,30,3
13,N/A,N/A,N/A,313,326,N/A,34,1
44,N/A,N/A,N/A,269,313,N/A,39,6
14,N/A,N/A,N/A,255,269,N/A,42,3
18,N/A,N/A,N/A,237,255,N/A,48,3
41,N/A,N/A,N/A,196,237,N/A,51,6
14,N/A,N/A,N/A,182,196,N/A,54,3
41,N/A,N/A,N/A,141,182,N/A,57,6
14,N/A,N/A,N/A,127,141,N/A,60,3
41,N/A,N/A,N/A,86,127,N/A,63,6
38,N/A,N/A,N/A,48,86,N/A,68,5
13,N/A,N/A,N/A,35,48,N/A,71,2
16,N/A,N/A,N/A,19,35,N/A,77,2
33,N/A,N/A,N/A,-14,19,N/A,80,5
24,N/A,N/A,N/A,904,928,N/A,5,4
9,N/A,N/A,N/A,895,904,N/A,8,1
42,N/A,N/A,N/A,853,895,N/A,13,6
22,N/A,N/A,N/A,831,853,N/A,16,3
11,N/A,N/A,N/A,820,831,N/A,21,2
13,N/A,N/A,N/A,807,820,N/A,27,2
39,N/A,N/A,N/A,768,807,N/A,30,5
16,N/A,N/A,N/A,752,768,N/A,33,2
38,N/A,N/A,N/A,714,752,N/A,36,5
17,N/A,N/A,N/A,697,714,N/A,39,2
14,N/A,N/A,N/A,683,697,N/A,45,2
34,N/A,N/A,N/A,649,683,N/A,48,5
23,N/A,N/A,N/A,626,649,N/A,52,3
44,N/A,N/A,N/A,582,626,N/A,55,6
23,N/A,N/A,N/A,559,582,N/A,58,3
13,N/A,N/A,N/A,546,559,N/A,62,1
27,N/A,N/A,N/A,519,546,N/A,65,4
20,N/A,N/A,N/A,499,519,N/A,70,3
7,N/A,N/A,N/A,492,499,N/A,74,1
31,N/A,N/A,N/A,461,492,N/A,77,4
15,N/A,N/A,N/A,446,461,N/A,82,3
16,N/A,N/A,N/A,430,446,N/A,87,2
10,N/A,N/A,N/A,420,430,N/A,93,2
9,N/A,N/A,N/A,411,420,N/A,98,1
31,N/A,N/A,N/A,380,411,N/A,101,4
17,N/A,N/A,N/A,363,380,N/A,105,2
36,N/A,N/A,N/A,327,363,N/A,108,5
36,N/A,N/A,N/A,291,327,N/A,114,5
15,N/A,N/A,N/A,276,291,N/A,117,2
35,N/A,N/A,N/A,241,276,N/A,120,5
42,N/A,N/A,N/A,794,836,N/A,5,6
7,N/A,N/A,N/A,787,794,N/A,11,0
41,N/A,N/A,N/A,746,787,N/A,17,6
18,N/A,N/A,N/A,728,746,N/A,20,3
10,N/A,N/A,N/A,718,728,N/A,24,1
24,N/A,N/A,N/A,694,718,N/A,27,4
10,N/A,N/A,N/A,684,694,N/A,31,2
41,N/A,N/A,N/A,643,684,N/A,35,6
34,N/A,N/A,N/A,609,643,N/A,40,5
10,N/A,N/A,N/A,599,609,N/A,43,2
43,N/A,N/A,N/A,556,599,N/A,47,6
18,N/A,N/A,N/A,538,556,N/A,50,3
15,N/A,N/A,N/A,523,538,N/A,56,3
13,N/A,N/A,N/A,510,523,N/A,60,1
31,N/A,N/A,N/A,479,510,N/A,63,4
17,N/A,N/A,N/A,462,479,N/A,67,2
36,N/A,N/A,N/A,426,462,N/A,70,5
14,N/A,N/A,N/A,412,426,N/A,73,2
13,N/A,N/A,N/A,399,412,N/A,79,2
39,N/A,N/A,N/A,360,399,N/A,82,5
39,N/A,N/A,N/A,321,360,N/A,88,5
15,N/A,N/A,N/A,306,321,N/A,91,2
10,N/A,N/A,N/A,296,306,N/A,96,1
29,N/A,N/A,N/A,267,296,N/A,99,4
17,N/A,N/A,N/A,250,267,N/A,104,3
14,N/A,N/A,N/A,236,250,N/A,108,1
37,N/A,N/A,N/A,199,236,N/A,112,5
17,N/A,N/A,N/A,182,199,N/A,115,2
11,N/A,N/A,N/A,171,182,N/A,120,1
41,N/A,N/A,N/A,130,171,N/A,125,6
20,N/A,N/A,N/A,914,934,N/A,5,3
23,N/A,N/A,N/A,891,914,N/A,11,3
14,N/A,N/A,N/A,877,891,N/A,16,2
11,N/A,N/A,N/A,866,877,N/A,22,2
37,N/A,N/A,N/A,829,866,N/A,25,5
17,N/A,N/A,N/A,812,829,N/A,28,2
33,N/A,N/A,N/A,779,812,N/A,31,5
34,N/A,N/A,N/A,745,779,N/A,37,5
14,N/A,N/A,N/A,731,745,N/A,40,2
33,N/A,N/A,N/A,698,731,N/A,43,5
38,N/A,N/A,N/A,660,698,N/A,49,5
13,N/A,N/A,N/A,647,660,N/A,52,2
44,N/A,N/A,N/A,603,647,N/A,56,6
9,N/A,N/A,N/A,594,603,N/A,62,0
32,N/A,N/A,N/A,562,594,N/A,66,4
12,N/A,N/A,N/A,550,562,N/A,70,2
9,N/A,N/A,N/A,541,550,N/A,75,1
33,N/A,N/A,N/A,508,541,N/A,79,5
31,N/A,N/A,N/A,477,508,N/A,84,4
21,N/A,N/A,N/A,456,477,N/A,89,3
23,N/A,N/A,N/A,433,456,N/A,95,3
16,N/A,N/A,N/A,417,433,N/A,100,2
14,N/A,N/A,N/A,403,417,N/A,106,2
15,N/A,N/A,N/A,388,403,N/A,112,2
12,N/A,N/A,N/A,376,388,N/A,118,2
16,N/A,N/A,N/A,360,376,N/A,124,2
11,N/A,N/A,N/A,349,360,N/A,130,2
9,N/A,N/A,N/A,340,349,N/A,135,1
37,N/A,N/A,N/A,303,340,N/A,139,5
14,N/A,N/A,N/A,289,303,N/A,143,3
38,N/A,N/A,N/A,1572,1610,N/A,6,5
13,N/A,N/A,N/A,1559,1572,N/A,9,2
43,N/A,N/A,N/A,1516,1559,N/A,13,6
24,N/A,N/A,N/A,1492,1516,N/A,17,4
18,N/A,N/A,N/A,1474,1492,N/A,22,3
42,N/A,N/A,N/A,1432,1474,N/A,25,6
26,N/A,N/A,N/A,1406,1432,N/A,29,4
15,N/A,N/A,N/A,1391,1406,N/A,34,3
42,N/A,N/A,N/A,1349,1391,N/A,37,6
22,N/A,N/A,N/A,1327,1349,N/A,40,3
11,N/A,N/A,N/A,1316,1327,N/A,44,1
43,N/A,N/A,N/A,1273,1316,N/A,49,6
23,N/A,N/A,N/A,1250,1273,N/A,52,3
22,N/A,N/A,N/A,1228,1250,N/A,58,3
11,N/A,N/A,N/A,1217,1228,N/A,62,1
32,N/A,N/A,N/A,1185,1217,N/A,66,5
14,N/A,N/A,N/A,1171,1185,N/A,70,3
23,N/A,N/A,N/A,1148,1171,N/A,76,3
17,N/A,N/A,N/A,1131,1148,N/A,81,2
11,N/A,N/A,N/A,1120,1131,N/A,87,2
32,N/A,N/A,N/A,1088,1120,N/A,90,5
17,N/A,N/A,N/A,1071,1088,N/A,93,2
39,N/A,N/A,N/A,1032,1071,N/A,96,5
16,N/A,N/A,N/A,1016,1032,N/A,100,3
41,N/A,N/A,N/A,975,1016,N/A,103,6
37,N/A,N/A,N/A,938,975,N/A,108,5
14,N/A,N/A,N/A,924,938,N/A,111,2
12,N/A,N/A,N/A,912,924,N/A,117,2
41,N/A,N/A,N/A,871,912,N/A,121,6
7,N/A,N/A,N/A,864,871,N/A,127,0
17,N/A,N/A,N/A,1924,1941,N/A,5,2
17,N/A,N/A,N/A,1907,1924,N/A,11,2
42,N/A,N/A,N/A,1865,1907,N/A,15,6
32,N/A,N/A,N/A,1833,1865,N/A,19,4
23,N/A,N/A,N/A,1810,1833,N/A,24,3
12,N/A,N/A,N/A,1798,1810,N/A,29,2
13,N/A,N/A,N/A,1785,1798,N/A,34,1
32,N/A,N/A,N/A,1753,1785,N/A,38,5
16,N/A,N/A,N/A,1737,1753,N/A,42,3
22,N/A,N/A,N/A,1715,1737,N/A,48,3
23,N/A,N/A,N/A,1692,1715,N/A,54,3
11,N/A,N/A,N/A,1681,1692,N/A,58,1
43,N/A,N/A,N/A,1638,1681,N/A,63,6
32,N/A,N/A,N/A,1606,1638,N/A,68,5
39,N/A,N/A,N/A,1567,1606,N/A,74,5
19,N/A,N/A,N/A,1548,1567,N/A,78,3
13,N/A,N/A,N/A,1535,1548,N/A,83,2
39,N/A,N/A,N/A,1496,1535,N/A,86,5
17,N/A,N/A,N/A,1479,1496,N/A,89,2
43,N/A,N/A,N/A,1436,1479,N/A,93,6
6,N/A,N/A,N/A,1430,1436,N/A,99,0
23,N/A,N/A,N/A,1407,1430,N/A,102,3
41,N/A,N/A,N/A,1366,1407,N/A,105,6
31,N/A,N/A,N/A,1335,1366,N/A,109,4
12,N/A,N/A,N/A,1323,1335,N/A,112,1
26,N/A,N/A,N/A,1297,1323,N/A,115,4
12,N/A,N/A,N/A,1285,1297,N/A,119,2
11,N/A,N/A,N/A,1274,1285,N/A,124,1
22,N/A,N/A,N/A,1252,1274,N/A,127,4
26,N/A,N/A,N/A,1226,1252,N/A,133,4
17,N/A,N/A,N/A,1951,1968,N/A,6,2
17,N/A,N/A,N/A,1934,1951,N/A,12,2
44,N/A,N/A,N/A,1890,1934,N/A,16,6
33,N/A,N/A,N/A,1857,1890,N/A,21,5
37,N/A,N/A,N/A,1820,1857,N/A,27,5
34,N/A,N/A,N/A,1786,1820,N/A,33,5
26,N/A,N/A,N/A,1760,1786,N/A,38,4
12,N/A,N/A,N/A,1748,1760,N/A,42,2
17,N/A,N/A,N/A,1731,1748,N/A,48,2
13,N/A,N/A,N/A,1718,1731,N/A,53,1
37,N/A,N/A,N/A,1681,1718,N/A,57,5
11,N/A,N/A,N/A,1670,1681,N/A,60,2
11,N/A,N/A,N/A,1659,1670,N/A,66,2
13,N/A,N/A,N/A,1646,1659,N/A,72,2
44,N/A,N/A,N/A,1602,1646,N/A,76,6
7,N/A,N/A,N/A,1595,1602,N/A,82,0
44,N/A,N/A,N/A,1551,1595,N/A,88,6
18,N/A,N/A,N/A,1533,1551,N/A,91,3
44,N/A,N/A,N/A,1489,1533,N/A,94,6
5,N/A,N/A,N/A,1484,1489,N/A,100,0
32,N/A,N/A,N/A,1452,1484,N/A,104,4
10,N/A,N/A,N/A,1442,1452,N/A,108,2
13,N/A,N/A,N/A,1429,1442,N/A,113,1
22,N/A,N/A,N/A,1407,1429,N/A,116,4
12,N/A,N/A,N/A,1395,1407,N/A,119,1
7,N/A,N/A,N/A,1388,1395,N/A,125,1
8,N/A,N/A,N/A,1380,1388,N/A,131,1
34,N/A,N/A,N/A,1346,1380,N/A,135,5
34,N/A,N/A,N/A,1312,1346,N/A,141,5
27,N/A,N/A,N/A,1285,1312,N/A,146,4
11,N/A,N/A,N/A,1849,1860,N/A,3,1
42,N/A,N/A,N/A,1807,1849,N/A,8,6
35,N/A,N/A,N/A,1772,1807,N/A,13,5
33,N/A,N/A,N/A,1739,1772,N/A,19,5
34,N/A,N/A,N/A,1705,1739,N/A,25,5
24,N/A,N/A,N/A,1681,1705,N/A,30,4
26,N/A,N/A,N/A,1655,1681,N/A,36,4
17,N/A,N/A,N/A,1638,1655,N/A,40,2
13,N/A,N/A,N/A,1625,1638,N/A,45,1
42,N/A,N/A,N/A,1583,1625,N/A,50,6
39,N/A,N/A,N/A,1544,1583,N/A,55,5
18,N/A,N/A,N/A,1526,1544,N/A,59,3
44,N/A,N/A,N/A,1482,1526,N/A,62,6
34,N/A,N/A,N/A,1448,1482,N/A,67,5
23,N/A,N/A,N/A,1425,1448,N/A,71,3
11,N/A,N/A,N/A,1414,1425,N/A,75,1
43,N/A,N/A,N/A,1371,1414,N/A,80,6
8,N/A,N/A,N/A,1363,1371,N/A,86,0
32,N/A,N/A,N/A,1331,1363,N/A,91,5
16,N/A,N/A,N/A,1315,1331,N/A,95,3
43,N/A,N/A,N/A,1272,1315,N/A,98,6
7,N/A,N/A,N/A,1265,1272,N/A,104,0
41,N/A,N/A,N/A,1224,1265,N/A,110,6
5,N/A,N/A,N/A,1219,1224,N/A,116,0
42,N/A,N/A,N/A,1177,1219,N/A,122,6
25,N/A,N/A,N/A,1152,1177,N/A,126,4
21,N/A,N/A,N/A,1131,1152,N/A,131,3
22,N/A,N/A,N/A,1109,1131,N/A,137,3
44,N/A,N/A,N/A,1065,1109,N/A,140,6
32,N/A,N/A,N/A,1033,1065,N/A,145,5
28,N/A,N/A,N/A,598,626,N/A,5,4
14,N/A,N/A,N/A,584,598,N/A,8,1
28,N/A,N/A,N/A,556,584,N/A,11,4
28,N/A,N/A,N/A,528,556,N/A,17,4
7,N/A,N/A,N/A,521,528,N/A,20,1
23,N/A,N/A,N/A,498,521,N/A,23,4
12,N/A,N/A,N/A,486,498,N/A,27,2
8,N/A,N/A,N/A,478,486,N/A,32,1
42,N/A,N/A,N/A,436,478,N/A,37,6
9,N/A,N/A,N/A,427,436,N/A,43,0
27,N/A,N/A,N/A,400,427,N/A,47,4
13,N/A,N/A,N/A,387,400,N/A,51,2
32,N/A,N/A,N/A,355,387,N/A,54,5
14,N/A,N/A,N/A,341,355,N/A,58,3
16,N/A,N/A,N/A,325,341,N/A,63,2
44,N/A,N/A,N/A,281,325,N/A,67,6
25,N/A,N/A,N/A,256,281,N/A,71,4
27,N/A,N/A,N/A,229,256,N/A,77,4
22,N/A,N/A,N/A,207,229,N/A,82,3
13,N/A,N/A,N/A,194,207,N/A,86,1
7,N/A,N/A,N/A,187,194,N/A,92,1
29,N/A,N/A,N/A,158,187,N/A,95,4
16,N/A,N/A,N/A,142,158,N/A,100,3
17,N/A,N/A,N/A,125,142,N/A,105,2
38,N/A,N/A,N/A,87,125,N/A,108,5
30,N/A,N/A,N/A,57,87,N/A,113,4
11,N/A,N/A,N/A,46,57,N/A,117,2
11,N/A,N/A,N/A,35,46,N/A,123,2
9,N/A,N/A,N/A,26,35,N/A,128,1
32,N/A,N/A,N/A,-6,26,N/A,132,5
7,N/A,N/A,N/A,317,324,N/A,4,1
32,N/A,N/A,N/A,285,317,N/A,8,5
32,N/A,N/A,N/A,253,285,N/A,14,5
14,N/A,N/A,N/A,239,253,N/A,18,3
10,N/A,N/A,N/A,229,239,N/A,23,2
43,N/A,N/A,N/A,186,229,N/A,27,6
5,N/A,N/A,N/A,181,186,N/A,33,0
25,N/A,N/A,N/A,156,181,N/A,37,4
13,N/A,N/A,N/A,143,156,N/A,41,2
12,N/A,N/A,N/A,131,143,N/A,47,2
17,N/A,N/A,N/A,114,131,N/A,53,2
12,N/A,N/A,N/A,102,114,N/A,58,1
42,N/A,N/A,N/A,60,102,N/A,63,6
6,N/A,N/A,N/A,54,60,N/A,69,0
38,N/A,N/A,N/A,16,54,N/A,74,5
21,N/A,N/A,N/A,-5,16,N/A,78,3
10,N/A,N/A,N/A,581,591,N/A,4,1
41,N/A,N/A,N/A,540,581,N/A,9,6
5,N/A,N/A,N/A,535,540,N/A,15,0
19,N/A,N/A,N/A,516,535,N/A,18,3
23,N/A,N/A,N/A,493,516,N/A,24,3
12,N/A,N/A,N/A,481,493,N/A,28,1
41,N/A,N/A,N/A,440,481,N/A,33,6
26,N/A,N/A,N/A,414,440,N/A,37,4
13,N/A,N/A,N/A,401,414,N/A,41,2
12,N/A,N/A,N/A,389,401,N/A,47,2
33,N/A,N/A,N/A,356,389,N/A,50,5
28,N/A,N/A,N/A,328,356,N/A,55,4
13,N/A,N/A,N/A,315,328,N/A,59,2
35,N/A,N/A,N/A,280,315,N/A,62,5
38,N/A,N/A,N/A,242,280,N/A,68,5
22,N/A,N/A,N/A,220,242,N/A,73,4
8,N/A,N/A,N/A,212,220,N/A,76,1
7,N/A,N/A,N/A,205,212,N/A,82,1
29,N/A,N/A,N/A,176,205,N/A,85,4
9,N/A,N/A,N/A,167,176,N/A,88,1
39,N/A,N/A,N/A,128,167,N/A,92,5
22,N/A,N/A,N/A,106,128,N/A,96,3
9,N/A,N/A,N/A,97,106,N/A,100,1
33,N/A,N/A,N/A,64,97,N/A,104,5
34,N/A,N/A,N/A,30,64,N/A,110,5
37,N/A,N/A,N/A,-7,30,N/A,116,5
16,N/A,N/A,N/A,488,504,N/A,6,3
9,N/A,N/A,N/A,479,488,N/A,10,1
37,N/A,N/A,N/A,442,479,N/A,14,5
26,N/A,N/A,N/A,416,442,N/A,19,4
32,N/A,N/A,N/A,384,416,N/A,25,4
21,N/A,N/A,N/A,363,384,N/A,30,3
14,N/A,N/A,N/A,349,363,N/A,35,2
11,N/A,N/A,N/A,338,349,N/A,40,1
44,N/A,N/A,N/A,294,338,N/A,45,6
26,N/A,N/A,N/A,268,294,N/A,49,4
26,N/A,N/A,N/A,242,268,N/A,55,4
24,N/A,N/A,N/A,218,242,N/A,61,4
14,N/A,N/A,N/A,204,218,N/A,65,2
38,N/A,N/A,N/A,166,204,N/A,68,5
35,N/A,N/A,N/A,131,166,N/A,74,5
34,N/A,N/A,N/A,97,131,N/A,80,5
16,N/A,N/A,N/A,81,97,N/A,84,3
41,N/A,N/A,N/A,40,81,N/A,87,6
22,N/A,N/A,N/A,18,40,N/A,91,4
24,N/A,N/A,N/A,-6,18,N/A,97,4
34,N/A,N/A,N/A,1793,1827,N/A,3,5
24,N/A,N/A,N/A,1769,1793,N/A,8,4
15,N/A,N/A,N/A,1754,1769,N/A,12,2
11,N/A,N/A,N/A,1743,1754,N/A,18,2
7,N/A,N/A,N/A,1736,1743,N/A,23,1
8,N/A,N/A,N/A,1728,1736,N/A,29,1
36,N/A,N/A,N/A,1692,1728,N/A,33,5
14,N/A,N/A,N/A,1678,1692,N/A,36,2
11,N/A,N/A,N/A,1667,1678,N/A,42,2
37,N/A,N/A,N/A,1630,1667,N/A,45,5
25,N/A,N/A,N/A,1605,1630,N/A,50,4
25,N/A,N/A,N/A,1580,1605,N/A,56,4
15,N/A,N/A,N/A,1565,1580,N/A,61,3
41,N/A,N/A,N/A,1524,1565,N/A,64,6
26,N/A,N/A,N/A,1498,1524,N/A,68,4
7,N/A,N/A,N/A,1491,1498,N/A,71,1
9,N/A,N/A,N/A,1482,1491,N/A,77,1
30,N/A,N/A,N/A,1452,1482,N/A,80,4
23,N/A,N/A,N/A,1429,1452,N/A,86,4
19,N/A,N/A,N/A,1410,1429,N/A,91,3
22,N/A,N/A,N/A,1388,1410,N/A,97,3
12,N/A,N/A,N/A,1376,1388,N/A,102,2
34,N/A,N/A,N/A,1342,1376,N/A,105,5
37,N/A,N/A,N/A,1305,1342,N/A,111,5
24,N/A,N/A,N/A,1281,1305,N/A,116,4
21,N/A,N/A,N/A,1260,1281,N/A,121,3
20,N/A,N/A,N/A,1240,1260,N/A,127,3
14,N/A,N/A,N/A,1226,1240,N/A,131,1
24,N/A,N/A,N/A,1202,1226,N/A,134,4
16,N/A,N/A,N/A,1186,1202,N/A,139,3
32,N/A,N/A,N/A,1756,1788,N/A,4,5
18,N/A,N/A,N/A,1738,1756,N/A,8,3
12,N/A,N/A,N/A,1726,1738,N/A,12,1
44,N/A,N/A,N/A,1682,1726,N/A,17,6
5,N/A,N/A,N/A,1677,1682,N/A,23,0
37,N/A,N/A,N/A,1640,1677,N/A,28,5
24,N/A,N/A,N/A,1616,1640,N/A,33,4
22,N/A,N/A,N/A,1594,1616,N/A,39,4
15,N/A,N/A,N/A,1579,1594,N/A,44,3
43,N/A,N/A,N/A,1536,1579,N/A,47,6
23,N/A,N/A,N/A,1513,1536,N/A,50,3
10,N/A,N/A,N/A,1503,1513,N/A,54,1
29,N/A,N/A,N/A,1474,1503,N/A,57,4
25,N/A,N/A,N/A,1449,1474,N/A,63,4
20,N/A,N/A,N/A,1429,1449,N/A,68,3
44,N/A,N/A,N/A,1385,1429,N/A,71,6
22,N/A,N/A,N/A,1363,1385,N/A,75,4
11,N/A,N/A,N/A,1352,1363,N/A,79,2
41,N/A,N/A,N/A,1311,1352,N/A,83,6
30,N/A,N/A,N/A,1281,1311,N/A,87,4
17,N/A,N/A,N/A,1264,1281,N/A,91,2
34,N/A,N/A,N/A,1230,1264,N/A,94,5
20,N/A,N/A,N/A,1210,1230,N/A,98,3
17,N/A,N/A,N/A,1193,1210,N/A,103,2
15,N/A,N/A,N/A,1178,1193,N/A,109,2
14,N/A,N/A,N/A,1164,1178,N/A,115,2
37,N/A,N/A,N/A,1127,1164,N/A,118,5
35,N/A,N/A,N/A,1092,1127,N/A,124,5
22,N/A,N/A,N/A,1070,1092,N/A,129,4
27,N/A,N/A,N/A,1043,1070,N/A,135,4
34,N/A,N/A,N/A,1657,1691,N/A,4,5
27,N/A,N/A,N/A,1630,1657,N/A,9,4
27,N/A,N/A,N/A,1603,1630,N/A,15,4
20,N/A,N/A,N/A,1583,1603,N/A,20,3
13,N/A,N/A,N/A,1570,1583,N/A,25,2
43,N/A,N/A,N/A,1527,1570,N/A,29,6
31,N/A,N/A,N/A,1496,1527,N/A,33,4
14,N/A,N/A,N/A,1482,1496,N/A,38,3
16,N/A,N/A,N/A,1466,1482,N/A,44,3
20,N/A,N/A,N/A,1446,1466,N/A,50,3
10,N/A,N/A,N/A,1436,1446,N/A,54,1
43,N/A,N/A,N/A,1393,1436,N/A,59,6
6,N/A,N/A,N/A,1387,1393,N/A,65,0
21,N/A,N/A,N/A,1366,1387,N/A,68,3
13,N/A,N/A,N/A,1353,1366,N/A,72,1
38,N/A,N/A,N/A,1315,1353,N/A,76,5
39,N/A,N/A,N/A,1276,1315,N/A,82,5
11,N/A,N/A,N/A,1265,1276,N/A,85,2
33,N/A,N/A,N/A,1232,1265,N/A,88,5
34,N/A,N/A,N/A,1198,1232,N/A,94,5
25,N/A,N/A,N/A,1173,1198,N/A,99,4
18,N/A,N/A,N/A,1155,1173,N/A,104,3
19,N/A,N/A,N/A,1136,1155,N/A,110,3
14,N/A,N/A,N/A,1122,1136,N/A,115,2
41,N/A,N/A,N/A,1081,1122,N/A,119,6
6,N/A,N/A,N/A,1075,1081,N/A,125,0
32,N/A,N/A,N/A,1043,1075,N/A,129,4
16,N/A,N/A,N/A,1027,1043,N/A,133,2
12,N/A,N/A,N/A,1015,1027,N/A,139,2
8,N/A,N/A,N/A,1007,1015,N/A,144,1
9,N/A,N/A,N/A,949,958,N/A,4,1
12,N/A,N/A,N/A,937,949,N/A,10,1
32,N/A,N/A,N/A,905,937,N/A,13,4
14,N/A,N/A,N/A,891,905,N/A,16,1
29,N/A,N/A,N/A,862,891,N/A,19,4
10,N/A,N/A,N/A,852,862,N/A,22,1
31,N/A,N/A,N/A,821,852,N/A,25,4
14,N/A,N/A,N/A,807,821,N/A,30,3
9,N/A,N/A,N/A,798,807,N/A,34,1
8,N/A,N/A,N/A,790,798,N/A,40,1
44,N/A,N/A,N/A,746,790,N/A,45,6
34,N/A,N/A,N/A,712,746,N/A,50,5
18,N/A,N/A,N/A,694,712,N/A,54,3
23,N/A,N/A,N/A,671,694,N/A,60,3
22,N/A,N/A,N/A,649,671,N/A,66,3
12,N/A,N/A,N/A,637,649,N/A,71,2
43,N/A,N/A,N/A,594,637,N/A,75,6
16,N/A,N/A,N/A,578,594,N/A,78,3
15,N/A,N/A,N/A,563,578,N/A,83,2
11,N/A,N/A,N/A,552,563,N/A,88,1
44,N/A,N/A,N/A,508,552,N/A,93,6
39,N/A,N/A,N/A,469,508,N/A,98,5
32,N/A,N/A,N/A,437,469,N/A,103,4
10,N/A,N/A,N/A,427,437,N/A,106,1
43,N/A,N/A,N/A,384,427,N/A,111,6
27,N/A,N/A,N/A,357,384,N/A,115,4
32,N/A,N/A,N/A,325,357,N/A,121,4
27,N/A,N/A,N/A,298,325,N/A,127,4
24,N/A,N/A,N/A,274,298,N/A,133,4
30,N/A,N/A,N/A,244,274,N/A,139,4
26,N/A,N/A,N/A,434,460,N/A,3,4
23,N/A,N/A,N/A,411,434,N/A,9,4
10,N/A,N/A,N/A,401,411,N/A,13,2
37,N/A,N/A,N/A,364,401,N/A,16,5
26,N/A,N/A,N/A,338,364,N/A,21,4
15,N/A,N/A,N/A,323,338,N/A,25,2
14,N/A,N/A,N/A,309,323,N/A,30,1
29,N/A,N/A,N/A,280,309,N/A,33,4
16,N/A,N/A,N/A,264,280,N/A,37,2
41,N/A,N/A,N/A,223,264,N/A,41,6
23,N/A,N/A,N/A,200,223,N/A,45,4
23,N/A,N/A,N/A,177,200,N/A,50,3
41,N/A,N/A,N/A,136,177,N/A,53,6
22,N/A,N/A,N/A,114,136,N/A,57,4
7,N/A,N/A,N/A,107,114,N/A,60,1
42,N/A,N/A,N/A,65,107,N/A,65,6
32,N/A,N/A,N/A,33,65,N/A,69,4
15,N/A,N/A,N/A,18,33,N/A,73,2
17,N/A,N/A,N/A,1,18,N/A,79,2
10,N/A,N/A,N/A,-9,1,N/A,84,1
15,N/A,N/A,N/A,1296,1311,N/A,4,3
8,N/A,N/A,N/A,1288,1296,N/A,8,1
8,N/A,N/A,N/A,1280,1288,N/A,14,1
33,N/A,N/A,N/A,1247,1280,N/A,18,5
33,N/A,N/A,N/A,1214,1247,N/A,24,5
11,N/A,N/A,N/A,1203,1214,N/A,27,2
15,N/A,N/A,N/A,1188,1203,N/A,33,2
17,N/A,N/A,N/A,1171,1188,N/A,39,2
14,N/A,N/A,N/A,1157,1171,N/A,45,2
43,N/A,N/A,N/A,1114,1157,N/A,49,6
6,N/A,N/A,N/A,1108,1114,N/A,55,0
36,N/A,N/A,N/A,1072,1108,N/A,60,5
38,N/A,N/A,N/A,1034,1072,N/A,66,5
33,N/A,N/A,N/A,1001,1034,N/A,72,5
31,N/A,N/A,N/A,970,1001,N/A,77,4
12,N/A,N/A,N/A,958,970,N/A,80,1
13,N/A,N/A,N/A,945,958,N/A,86,1
42,N/A,N/A,N/A,903,945,N/A,91,6
32,N/A,N/A,N/A,871,903,N/A,95,4
10,N/A,N/A,N/A,861,871,N/A,98,1
23,N/A,N/A,N/A,838,861,N/A,101,4
7,N/A,N/A,N/A,831,838,N/A,104,1
12,N/A,N/A,N/A,819,831,N/A,110,1
42,N/A,N/A,N/A,777,819,N/A,115,6
24,N/A,N/A,N/A,753,777,N/A,119,4
22,N/A,N/A,N/A,731,753,N/A,124,3
15,N/A,N/A,N/A,716,731,N/A,130,3
17,N/A,N/A,N/A,699,716,N/A,135,2
37,N/A,N/A,N/A,662,699,N/A,138,5
